PATIENT_ID	ESR1	PGR	ERBB2	MKI67	TP53	BRCA1	BRCA2	PIK3CA	PTEN	AKT1
MB-1183	-2.970739	-0.40988055	0.123517156	0.84841204	-1.7054927	-0.5579896	1.912622		-4.566552	3.0520847
MB-1184	3.4816236	1.0276442	-0.07005289	0.9001437	-1.6239908	-0.67992896	0.89701194	1.7339163	2.4691036	1.3956413
MB-1185	3.0016036	-1.2925636		-1.4327228		-1.1092311		-0.73062074	0.71983457	
MB-1186		2.3982108			-0.07632417	1.1189661	-0.5523093	-0.74781185	0.31930295	-2.0489984
MB-1187	0.84216595		-1.4611132	-0.7834493	1.0265896	0.005316228	-0.56521934	0.06816999	-1.6744092	-1.2389007
MB-1188	2.606106		-2.6606388	-0.6625163	0.5180734	-0.92192477	-1.0627333	-0.7641425	2.577156	0.43434852
MB-1189	27.137901	-0.91737205	2.3364522	-0.8858329	-0.39648008	-0.28223437		1.0467284	0.44615406	1.2245613
MB-1190	1.8382895	-1.0580986	0.09029508	-0.5286788	0.6906808	-0.46721277	-0.38387144	-0.24113372	-0.114525266	1.5466502
MB-1191	2.0746403		3.7640674	0.3761846	-0.71282727	0.6828748	-0.21915907	-0.90094525	-0.178741	0.21828397
MB-1192	3.4121046	-0.12978864	-1.1209879	-0.19126977	-1.967387	2.3461351		0.55612785	2.6608825	0.7125514
MB-1193	3.4894187		-2.1654086		0.39682433	0.5379685	-12.310342	1.0081631	-0.08130184	0.80833256
MB-1194		0.88743246		-0.3513974	0.7122764	0.35332778	-0.05917634	-1.1000153		-0.11369335
MB-1195	3.3192422	-0.28818074	-2.214453	0.55160785	0.1103423		2.1125703	-1.0219163	1.2610508	2.1206875
MB-1196	-0.4571054	0.38930354	3.1492617	0.79474765	-1.3275278	-1.0144154	0.8160056	0.58117515	-0.57171017	0.5076412
MB-1197	1.5421342	0.59929305	-0.53787404	-1.6415904	-0.46431836		0.6826139	0.86257535		0.28699598
MB-1198	3.4030144	0.08506971	0.6218947	0.58628637	-2.0469263	-0.6714121	0.36867112	-0.484409		0.41405088
MB-1199	4.1369157	0.45170754	-2.2001195	-1.1768441	-8.251938	1.3419068		-0.37572414	1.0085974	-1.5956287
MB-1200	2.3882575	-0.79231584	0.76767063	-1.749131	0.2702197	0.12869716	-13.385178	0.1591375	-0.039333917	1.0232925
MB-1201	-1.0297556	2.3284905	-0.3744595	-0.17471553	1.3558214	-0.19217645	1.5604956	0.52745485		-0.083331235
MB-1202	1.8167504	0.26584408	-0.214724	-0.13694064	-0.80893266	-0.07420132	-0.8795913	-0.0037497936	-0.7309567	1.4032362
MB-1203	0.08728361	1.870754		-1.2727432	0.5212255	-0.14216332	-0.28749934	0.47902232	-0.98758334	0.9591785
MB-1204	2.366846	-0.800105		1.0670503	0.4562585	-1.7420015	1.0822251	-0.07058039	0.96814245	0.49593517
MB-1205	2.836141	0.03141068	-0.13028741	-1.0324372	0.05797026	-2.300937	-0.75807995	1.7048894	0.37969205	1.6031153
MB-1206		0.76004654	-0.5227877		0.35731912	-1.4552035	0.8694257	0.23698115	-0.11076895	-0.45060053
MB-1207	42.38279		-0.99827725	0.3089576	0.71974856	-0.047608364	0.8847405	1.3908161	0.062935986	-0.005714463
MB-1208	3.0288532	-1.5736952	-0.05261749	1.4411429	-0.7504967	0.44352672	0.89009726	-2.6884277	-0.48708802	0.69377434
MB-1209	3.011042	2.3983488	-0.59251827	-0.015096543	-1.207622	-0.19817121	0.17676231	-0.6448207	-0.9797172	
MB-1210	2.947944	0.50340337	-0.46949506	0.91523397	-1.5348307	1.1190603		-0.077809125	0.49668315	-0.118509285
MB-1211	1.9837418	0.19357045		1.1943817	1.0235028		0.14622678	-0.36055145	-0.46241134	-0.7346839
MB-1212	-2.0256681	0.93579894	0.11413109	0.96207774	2.2605662	-0.015061613		-0.33216536	0.13881294	1.3426317
MB-1213		0.0045170947	-0.5633918	0.37193897		0.24893585	-0.9350856	-0.12220337	0.47668117	
MB-1214	-1.4524075	2.4823923	0.3576889	-0.8073774	-1.4526639		-0.82196206	-1.1901615	-0.2797507	-1.4210546
MB-1215	3.073604	1.1708221	-0.7772826	-0.6644554	1.2668399	-1.9541706	-0.6543204	2.5166051	0.13223465	
MB-1216	2.8280432		1.097067	1.490406	0.09579133	0.15923281	1.2079966	0.44848922	-0.07420268	0.81689495
MB-1217	-2.29135	0.28623563	2.6202242	-0.18472822	0.5731623	-1.2353274	0.50227994	0.015746161	1.331192	-0.53299946
MB-1218	1.8172779	1.2173169	0.54704237	-0.78245354	0.09775319			-1.8715707	0.7111839	1.1996071
MB-1219	3.041669	1.3157355	-0.011311501	-0.68263996	0.6275001	1.4428514	1.3032677	-0.1508417	-0.91185397	-0.8591081
MB-1220	2.0464792	-0.37829036	-0.45912576	-0.3237878	-0.34359103	-0.47808787	0.45361358	0.17728184	0.29721373	-0.6223906
MB-1221	4.126605	1.6851379	3.3900304	-0.6784295	0.6571663		1.2076615	-0.26384655	-1.8632908	1.5670598
MB-1222	-2.0133293	-1.4752343	-1.8541672	0.56278527	1.8480328	-2.444826	-1.2894709	-0.480901	-1.3237019	
MB-1223	-2.5399308	0.47092387	2.93641	0.23303993	-1.0585048	0.48024207		0.38700306	-0.14974166	0.19979899
MB-1224	2.9625695	0.787263	-0.22671077	0.48756894	1.1310431	-0.021507718	1.4773326	-0.2683482	1.247184	0.77108246
MB-1225	-2.9189029	7.7501144	4.32521	-0.54335356	0.9634678	2.9937396	0.9957571	-0.89846647	-0.79198825	-1.4550867
MB-1226	-2.2284248	0.68498737	0.035712898	-1.1300775	0.25307596	-0.56649756	-1.3658818	-0.11718425	-0.64428544	0.57646686
MB-1227	3.8896463	0.69717336		-0.24933563	7.017195	-0.18364114	-2.3205128	-0.050785486	-11.139509	0.4687783
MB-1228	2.848949	0.5147137	1.4240634	2.1665924	0.42193383		-0.11302219	0.7050886		0.44577292
MB-1229	2.682425	0.93881553	3.4409482	1.3021828	0.13199985	-0.37865812	1.1094717	-0.04640551	2.268767	-0.17460142
MB-1230	3.4549546	-1.4981847	-0.63234675	-0.6860471	0.6907784	1.8430824	1.4507539	-0.30015352	0.48576084	-1.4311544
MB-1231	-1.4974049		-0.20134002	-1.0885851	-0.5649899	-0.48511183	0.32300767	0.85160315	0.539616	-1.4969723
MB-1232	2.5944662	-0.34312484	-0.44109392	0.84462345	-2.11806	-0.4596827	0.283828	-0.16573495	0.03369837	-0.87877315
MB-1233	1.0888559	1.2991245		-1.1314809	0.13217014	-1.680233		0.36445948	-0.2511165	0.28929332
MB-1234	2.0051978	1.4325278	-1.5837767	0.15800361	-0.74523085	-0.6524883	0.14036632		-0.68751705	
MB-1235	2.6482167	-0.5963335	-0.012671143	-0.3176018	-0.112530984	1.369475	-0.2976961	-1.1339902		0.8634471
MB-1236	2.5474231	-1.4492098	-0.69403595	-1.5659186	1.4092902	-1.3041859		0.092230886		
MB-1237	-0.9814384	-0.04459064	-1.4617435		0.15083703	-1.1309541	-1.188732			-0.98537976
MB-1238	-0.36893404	1.3412812		-0.61610204	-0.9263525	-0.98882073	-1.1661927	1.8412576	0.031197876	2.4252477
MB-1239	0.35474324	-1.5545331	-0.44372788	-1.5118186	-0.0075000417	-0.6490976		3.8831532	0.6178455	-0.67245394
MB-1240	0.2563764	1.8207053	0.33615375	0.056097947		-1.1106048	0.87249696	-0.11909415		-0.68375456
MB-1241	2.8134546	0.7206801	0.76509786	-0.18534082		-0.42278007	-0.6158053	-0.8014405		1.3065457
MB-1242	3.9793372	-0.38677377	-0.13840461		0.41671923	-1.5787101		1.1967608	-0.5986411	-1.0012687
MB-1243	2.67487	-0.6991185	0.74120605	0.113175936	-0.6748695	-0.0118654845	0.51655275	0.54801816	0.94257927	0.22443354
MB-1244	-1.1441352	-0.76832324	4.141944	0.29791856		-0.51348364	-0.9669006	0.27109474	1.4597809	0.265594
MB-1245	2.5662942	1.7784759	-1.2494359	0.6225629		-0.228941	0.99073035	-0.16362007	-0.98857534	0.4570051
MB-1246	1.6523725	0.03625661	-1.077327	2.0867279	-0.61713517	0.763468	-1.9019774	-0.47774476	-0.47674647	0.1621951
MB-1247	2.9627466	0.9058557	1.8883455		0.76164645		0.043869816	1.0293171	1.0716448	-1.0880914
MB-1248	-1.8740063	-0.4555461	0.37335443	-0.9343853	0.54815155	0.0004623195	0.818276	0.7718527	1.0106969	-1.1008855
MB-1249	2.6668074	0.8946241	-0.12972128	-2.267892	-0.14972329	-0.13033067	-0.15551348	0.451866	1.6487954	0.37001696
MB-1250	3.0312166	2.2611322	0.3880924	-0.16407946	-0.063187465	-1.2935252	-1.3687506	1.1364639	1.2771759	
MB-1251	3.3618667	-3.4148846	-0.0041689575	0.84568983	-1.0155804	-0.77326393	-0.11666546	-1.1414412	0.34759745	0.35563627
MB-1252	3.6818128	-0.58097714	-0.7573919	-1.1583054	-0.9391424		0.13359296	2.001885	-0.0632044	0.09886327
MB-1253		0.06346874	2.8710585	0.008837751				0.3317225	-0.8259408	-0.025568465
MB-1254	3.1353598	-1.1746551	-0.97860134	0.86153275	0.6860734	-0.14349303	0.97458434	1.0661716	0.603449	-1.5921069
MB-1255	-1.7819645	1.4321045	-0.7938909	-1.7637792	0.37170994	0.49847046	-0.9338529	-25.778255	0.16336828	-0.4018128
MB-1256	-0.8613722	0.49924546	-0.4308452	2.3470123	-0.27900973	-0.06802225	0.5470049	0.6245284	0.41928422	0.75950015
MB-1257	3.462925		-2.481014	-0.5985613	3.1513567	-0.6547098	0.31567052	-1.2239752	-1.6449261	-0.47462296
MB-1258	2.0740461		-0.20393813	-1.0048337	1.846277		0.49265856	0.9457331	0.63440883	0.7716014
MB-1259	2.765351	-0.777881	-2.0223958		-1.0264527	0.9869502	0.29368177	0.4452043	0.45710263	0.8359875
MB-1260	-2.9843593	-0.95481634		0.12329074	-0.47420427	-1.2595891	-0.22611718	0.6936673	1.1443257	-0.024360845
MB-1261	-2.3796785	-0.7698631	-0.13072109	-0.34077746	-0.4457013	-1.5436819	-1.5059347	0.38847366	-1.7537073	-0.2628769
MB-1262	0.63239336	-1.7363104	-1.561333	-0.095678344	1.6652533	0.53381157		-0.6234994	1.5837516	0.96118104
MB-1263	-0.5733209	-0.44760343	0.15194297	1.0244982	0.09810425	1.0084797	1.321444	-1.5402477	-0.50807285	-0.22226687
MB-1264		-0.224071	-0.8732362	0.17159326	-1.0183742	-1.19294	0.5477413	0.64363694	-0.27817136	
MB-1265	0.009865284	-0.2536168		0.83915293	2.6326127	14.263687	0.07977758	0.6828884	-1.2450165	-0.8307982
MB-1266	1.888659	-1.9152268	1.1693416	17.733143	-0.67065036		-14.884194	0.3289118	-0.49955767	-0.11938069
MB-1267	-0.55732983	-1.0274603	4.2411795	-0.6113572	0.98888826	-0.8485399	1.3582516	-1.0852089	0.6933718	6.4702725
MB-1268	-3.1516628	0.93018264	-1.4713309	0.8235881		-0.15853618		-0.2600894	-0.42244333	-0.28498733
MB-1269		0.33709538	-1.2053084			-0.2759949	-0.82470083	0.96918935	-0.7612695	0.39910206
MB-1270	1.6258025	1.3236055	-1.1091428		0.9734254	1.6688697		0.21353857	-0.022003746	0.26511678
MB-1271	3.3047287	-1.224638	0.073477626	-0.7520798	-0.8430703	-0.5564885	0.0683595	0.61670375		-0.7071492
MB-1272	1.5264723	-0.37574968	2.8866854	-0.9549164	-0.47468972	-0.45174176	-1.2251165	-0.36344278	0.32061258	0.0056429557
MB-1273	0.40588474	-1.0064563	-0.07013881		0.51519954	-0.5541395	1.2395436	-0.16110726	-0.91827846	0.3646702
MB-1274	5.199651	-16.226355	0.20566702	0.13416101	-0.23494275	0.9658403	-0.6743966	-0.09508006	1.9459991	-0.0841739
MB-1275	-2.0838304	-0.52096397	-13.144894	0.19546458	-1.1260226		1.1170417	0.4708031	1.4772869	-0.9747147
MB-1276	3.0070994	1.5328941	-0.3492543	-2.013696	-0.19817372		-0.10684238	-0.2177176	1.0016115	-4.9104037
MB-1277	2.9092631	0.21862423	0.4544202	-1.7065041	0.9702069	-0.9153956			-0.038811993	-1.2178122
MB-1278		-1.9331824	-2.6729543	0.7866992	0.27715337	1.6427053	1.9122142		0.28880465	2.4331648
MB-1279	3.4287162	0.54670346	-1.1064963		-0.37197018	2.041557	0.052405905	0.15720502	0.66161567	-2.6151576
MB-1280	-1.7557129	0.92564565	2.4502764	0.84953916	0.86149263		-0.54779506	0.8042701	1.8652397	0.4725241
MB-1281	2.9635463		3.3772013	-1.1225699	-1.153606	-0.5549217	-1.7902045	-0.323865	-1.12684	2.2617188
MB-1282	2.6064904		-1.6541659		-0.22729582		-1.5085717	-0.62757164	-0.5491802	-1.0671539
MB-1283	-0.63876826	0.4328059	0.8361331	2.0925386	0.08853145	-0.15242219	-1.0893974	-0.2019975	-0.6407688	-0.48008555
MB-1284	-1.2306396	0.765835	-0.20792541	0.89610183	0.81093216		0.29515556	-0.7042139		0.8264677
MB-1285	2.773062		-1.678467	0.25691557	1.1162131	0.4605061	1.2405604	-1.6851481	1.230469	-0.105269976
MB-1286	5.3710527	-0.5272487	-0.7908945	0.37887993	-0.9380211	0.21874873	-0.8609657	-1.7956052	2.2814136	0.34511518
MB-1287	-0.64862865	0.91038436	-1.9989216	0.69725853	-0.46628046	-0.6597771	-0.75871485	1.561969	1.4207865	-0.49436665
MB-1288	2.289368	0.11172011	-0.6619031	1.654798	0.12485358		-0.057686828	0.2882254	-0.96735054	0.63498825
MB-1289	-2.4996648	0.7623253	-0.0069987476	0.82302266	-2.0894532	-0.08344572	0.25832975	0.47498667	1.1377631	-0.038388938
MB-1290	-0.69759196	-1.1503118	2.465922		-1.0458473	0.8498015	-0.4377328	-0.55925006	-1.860253	1.6561825
MB-1291	1.2251958	-0.6560492	1.6009529	-0.2535089	-1.0592047	-0.28920567	-1.061312		0.9810651	-0.24137704
MB-1292	-2.269773	0.6068681		-1.1825782	0.45500672	0.33498365	-1.6726999	-0.2963393	1.176282	18.55263
MB-1293	2.5026982	0.7652218	2.7235107	0.46233186	-1.4997447	-0.83200604	-0.20636624	1.9649249	-0.90078497	-0.56400794
MB-1294	3.4905043	-1.7605222	-0.89444774	-2.1931353		-0.92211616	0.9406785	-0.4262774	1.0117906	0.14270727
MB-1295	3.4153986	-1.3712188			-0.53261465	-0.9727834	-1.4565693	-1.4518301	-1.6916093	1.8083559
MB-1296	3.5451798		-0.8538521	-1.0128148	0.6297044	0.2569139	-0.82455444	-0.37176615	0.113925785	-0.30913314
MB-1297	2.3080025	0.49296114	-0.8033225	-1.1117477	-0.33451223	0.32313108	0.56962353	-2.1632366	0.029756678	
MB-1298	3.417946	-0.37484848	-0.8795019	0.24758263	0.5474956	0.5213376	-2.191627	-0.027063644	-0.80383706	-0.61719984
MB-1299	-2.583467	-0.2544359		-0.94251245	0.621513	-9.202646	0.97472936	0.32967615	-1.2655809	-0.24358505
MB-1300		-0.54298896	-0.6766229	-1.3261133	2.1042185	-0.5109541	1.5262523	0.17831486	1.9923962	0.45580035
MB-1301	-1.0230505	0.6720667	0.7518462	-1.2641556	-1.2964349	0.28406596	0.833339	-0.7051223	1.4232687	0.5574297
MB-1302	1.654491	-0.18205586	0.020798385	-0.18027762	0.06919925		0.5057368	2.436683	-1.3414307	-1.0620128
MB-1303	-2.5259047	-0.6059026	-2.1343772	0.7252778	0.70607334	-1.0779141	0.31588942	-1.0268893	2.028427	-0.19266336
MB-1304	-2.922461	-0.13475645	-1.1337184	0.72697717	-2.0120606	-0.6822631	0.50848955	0.8911763	-0.6956955	
MB-1305	-2.0628328		0.8588555	0.32936335	0.41386813		-0.2901816	-0.44285476	-1.0514475	-0.41669166
MB-1306	1.9866619	-0.51995957	0.26353794		-1.0736375	0.0153526245	0.5594064		-0.49222496	-1.3316596
MB-1307	1.2047484	-0.093884125	0.8056307	-0.47881293	0.07546615	0.9883274		1.0989709	-0.5481044	0.658539
MB-1308	2.6684256	-0.14456317	-1.1969064	-1.1267632		-1.0529554			-0.61777854	0.119985744
MB-1309	1.9378037	0.8509495	1.8110411	-1.4692262		1.5410277	-0.21228175	-0.6193944	-0.13365704	0.35988963
MB-1310		0.3189172	-0.52572405	0.69924706	0.979653	0.4503602	-0.14542946	0.48309234	-0.2993516	0.1819059
MB-1311	2.3108814	0.78386784	-0.17867562	1.6805084	-0.50317067	0.7759891	1.3919226	1.1033621	-1.1202347	
MB-1312	0.8150768	-0.48511085	-0.8729462	-0.9612058	-0.86268854	-0.68978494		0.91666865	12.255297	0.27821144
MB-1313	-1.55504	1.1102277		8.118956	-0.81978333	0.0106815295	0.3812	0.84808606		1.6485914
MB-1314	-0.61309075		-0.79392016	1.0220134	-0.90182954		-1.3291675	0.035956208	1.5510687	0.53617144
MB-1315		0.61855054	2.9766777	-0.3927606	-0.48828858	-0.73335814	-0.1784889	0.32532915	0.103745714	-0.24687783
MB-1316	2.563891	0.36116785		-0.4172163	-1.7625608	-0.17497951	0.714073	-1.6306835	-0.42117393	0.80446166
MB-1317	1.255323		-1.8943815	-1.4281183	-3.0605338		-1.1284878	0.5089767	-0.26821074	-1.538557
MB-1318	-2.0172067	1.48362	2.9913104	1.0212566	-0.29403737	-0.71810883	-1.5282674	1.141882	1.9847008	-0.815183
MB-1319		-0.23380229	-2.065454	1.7180908	0.8110445	-0.4006492	0.00057580456	0.4948995	-1.3983597	0.40005386
MB-1320	4.550293		-0.8460121	-0.9150339	-0.0068284934	0.14282991	-1.1374543	0.9286466	-0.5037726	
MB-1321	2.5201437	-0.25097305	-1.0628393	-0.9162779	1.6207048	-0.28477755	-0.9342626	0.5261886	-0.9791753	
MB-1322	2.3428082	0.640811	-0.8425778	0.6359228	-0.52090436	0.3361362	2.255681	-0.93335927	-2.6440666	-0.16750635
MB-1323	1.8626742	1.5007744	-1.50662	-0.06028848	-0.43354774		-0.04344446	0.50533247	-1.4416164	2.2867982
MB-1324	4.062214	-0.94653744	-0.94736695	-1.6544826	-0.8468569	-1.8608164	0.0762409	-1.084445	-15.4982195	-1.2735068
MB-1325		0.46954173	-2.3567834		0.76464427	-0.60862726	1.8234158	-0.7140209	0.22518209	0.023682928
MB-1326	0.44673872	-0.8807845	0.6511295	-0.43604246	-0.4485271	-1.3768023	-0.34504896	0.091887	-2.1448076	-1.5522523
MB-1327		0.41714847	0.23918414	-0.84391856	-0.734838	1.2163018	1.1362536	0.65835905	-0.38502234	0.74753255
MB-1328	2.6460707	0.6102319	-0.89593804	-0.83076805	-1.0465744		0.46363586	1.722562	-0.9234196	
MB-1329	1.6568189	0.8828038	0.5921246	-1.4824038	-0.81575	-1.6932555	2.1980574	-1.5636207	-1.4399297	-4.6267357
MB-1330	2.4633691	1.120179	0.3510883	0.88959724	-1.2904074	-0.07887813	-0.12735608	-0.2677838	0.30083445	-0.21904851
MB-1331	-1.5065559	0.596069	5.501292	0.4981766	-0.22756436	0.6961613	0.7764219	0.57173866	0.7672669	0.9990164
MB-1332	1.6258435	0.6991694	-0.23558077	-0.866775	0.27083457	0.90764964	0.5141341	-0.6432968	-1.1162499	-2.1809566
MB-1333	-1.5899394	1.4705058	0.97601485	-0.015395832	0.6204584	0.97221464	-0.39644584	2.5413842	-0.8697321	0.7608125
MB-1334	2.9562254	1.0458875	-1.1861622	-0.8044756	0.62325794	-0.76254404	-1.612515		-1.1792026	-0.7840575
MB-1335	2.4838939	2.973381		-0.6517042	1.3257967	1.0077444	-1.2611736	-2.550272	0.24845545	0.9483679
MB-1336	2.5706208	0.33822292	0.09329957	-0.09383894	0.050399397	-0.40184036	-0.8226004	-0.024872784	-0.41634881	0.21509582
MB-1337	-3.9311376	7.232008	0.77897143	6.1969633	0.07353171	-0.8121657	0.59994763	-0.686522	0.5378738	-0.61479
MB-1338	1.7234766	-1.6941288	-1.3537304	0.41815653	0.59935373	-0.10248223	0.068824805	-0.10203908		
MB-1339	1.6245528	-1.009686	0.06515521	-0.19580615	-0.71770245	0.5927188	-0.94012576	-2.2724137	0.7333482	-0.50589925
MB-1340		3.5677722	4.0169716		-0.48517		0.4629189	-0.19260396	-0.6227165	
MB-1341	1.3725886		-0.87806726	-0.8006061		0.4522749	0.39528853	-0.8771899	0.5862476	0.559341
MB-1342	3.9923573	0.58439827	1.3463662	-1.6342237	0.5061025		1.3360518	-0.35707283		-2.4936635
MB-1343	1.2193388	-0.5214432	-1.4245577	0.5319851	-0.9571632	-0.16339865	-0.75470626	-0.6021992	-0.11545664	-0.5954408
MB-1344	3.090181	-0.3818089	1.4059751	-0.35901096	-0.77679867	1.3535537	0.56964666	-0.6213504	0.15787905	0.33083528
MB-1345	3.0771537	2.0816665	-0.56043935	1.2239201	-0.21985269	-0.5976471	0.2899774		0.7257269	0.8022441
MB-1346		-0.9463078	-0.14797541	2.4239595	0.07619448	2.4633572	0.08555411	-0.2279733	-1.3044274	0.8398179
MB-1347	3.7780333	0.7274901	0.3540132	1.9917493	-0.08499868	-2.5301647	0.2811556	-1.1071	-0.19733731	-0.5735925
MB-1348	-0.4587649	-0.2610894	-1.2974932	0.16927207		-0.11531663	0.2498257	-0.5107412	1.2717365	1.8330522
MB-1349	2.3918273	0.5985056	1.1486744	0.23113288	-0.12232254	-2.5794556		-1.0293812	2.3081267	1.8735613
MB-1350	-0.19672918	0.08104985	-1.2917602	-0.2653017		0.58045274	2.0101576		1.2743725	1.1816298
MB-1351	2.5085807	0.81073767	0.47693437	-1.4493139	-0.047606304		-0.8638262	1.496783	-0.3818173	1.4451085
MB-1352	2.854936	0.15227108	-0.24697453	-0.26350546	-0.907016	-1.3046243	3.0349507	0.450506	-1.2675583	0.7056191
MB-1353	1.6793919	0.8629519	0.196123	-1.831938	-0.66728157	-1.205659		1.1289814		0.9834828
MB-1354	1.0794787	-1.204075		-0.18912111	0.90967286	1.5622165	-1.3114349		0.051800106	1.5022771
MB-1355	-1.8194187	-0.5071792	3.6035976	-0.57909524	2.1145787	0.4195942	-0.4597875	0.7377891	-0.5713166	-0.51184237
MB-1356	-2.7426465	2.131832	-0.72919965	-0.027774123		0.12914494		0.6319353	-1.390856	0.7440666
MB-1357	4.1215854	-0.09452041	-1.8947673	-0.6082051	-0.20384409		0.18047121		0.12337265	0.67291886
MB-1358	-2.031082	0.37270057	-0.058943093	-1.1799756	0.06350035	-1.1731995		-0.15355663	0.34388867	0.39928123
MB-1359	-1.5558101	-1.0906744	-1.5278674	0.08158248	0.4165054	0.71879494	-0.42787895	-1.3479445		0.021184683
MB-1360	-3.0136127	1.854494	0.1729579	-1.4082541	1.4968872	0.2307022	-0.34677202	2.0771735	0.7117561	2.3020902
MB-1361	2.6979725	1.9145205	3.1013286	-0.14783381	-1.1204727	0.25404677	-1.3944587	-0.15494132	-0.8531988	0.14885145
MB-1362	-2.2259402	-0.33917794	-1.0857506	-0.0039119753	-0.49339458	0.9078662	0.25360134	-1.0845995	0.62840074	0.39834383
MB-1363	-0.98559606	0.03972184	1.8223389	-0.36974028	-0.7238785	1.5291109	1.0459131	-1.1583745	0.96718746	
MB-1364	7.516569	0.07780176	-0.11515921	0.15243423	1.0987195		0.73885804	0.8729805	0.58446413	0.5707387
MB-1365	3.493676	0.73695946	-1.1491272	1.9902786	-1.2704959	0.14242657	-0.57606536	-0.79117566	1.5901706	0.40218976
MB-1366	1.5726606	-0.47020262		1.4928833	-0.67393947	0.7530309	1.7786493	0.7761644		-1.1374708
MB-1367	3.8690128	1.5332075	0.00044244528	-0.87007153	-1.8142805	-1.3502764	0.5039417	0.68006456	0.43301407	
MB-1368	1.365303	1.1438259	0.009554982	1.0006348	-0.008539006	-0.86328536	-0.30251724	3.077015	-0.29360998	0.62096703
MB-1369	2.795269	-0.864706	-0.62766564	-0.51050293	-1.1302685	0.6410101	0.59728754	-1.1343429	-0.5375604	-1.215717
MB-1370	-0.19058752	-0.7220288	-0.3965323	1.5980613	-0.46317437	0.7056466		-0.1428899	-0.64849854	0.8538986
MB-1371	3.0772874		-0.28154707	-0.23147129	-0.41316876	1.0815763	0.89985055	1.2513564	0.63333505	
MB-1372	-1.1036435	-0.6737432	0.0372622	0.493482	-0.51621675	-0.36300552	-1.8330114		0.41959727	
MB-1373	2.3243916	-0.8567318	-0.35988536	0.7831118	-0.672492	0.8040147	-0.3706355		0.38821223	-0.07084174
MB-1374	3.2233844	-0.9039768	4.900343	0.48748797	0.4315338	0.8649487	-0.86405104	-0.42783052	0.49606997	
MB-1375	2.8530674	1.1565244		0.07840692	1.5349617	-1.0561576		-0.13124953	-0.44776478	1.4892274
MB-1376	3.5384073	-1.2960865	-1.7017292	-0.13059723	0.39141166		-0.6675534	-2.3866599		0.632397
MB-1377	-2.5964122		-0.13235179	0.4649879	0.2163981		1.0018107		0.61718893	1.1111785
MB-1378	1.2267561	0.80298364	0.20259184	-0.46845934	1.0574481	-1.5415365	-1.3439626	0.31735843	-0.987507	-0.96222824
MB-1379		1.6982895	-0.7287037	-0.021078499	0.01769477	-1.7957991		0.20076606		-0.34500164
MB-1380	3.944046	-1.3250905	-0.3056035	-1.3050889	-0.016334178	-0.6282834	1.0839254	-0.22442898	-1.3780953	0.9868397
MB-1381	-2.1179428	-1.481571	-0.91459	-0.045621622	0.20984124	-0.045710877	-0.9452295	1.570665	3.4846244	-0.12838514
MB-1382	1.5301151	0.35543144	-0.44031549	2.195367	0.641334	0.1953164	-0.9213832	-0.9696307	0.058937166	-0.20329443
MB-1383	-3.7552779	-0.5599147	0.05310452	-0.3574067	0.24215266	-0.42748964	-1.4237033	0.9972671	-0.25608638	1.8561131
MB-1384	2.317458	0.17694314	-0.1565493	0.62675506	-0.94786507	1.1851313	-0.3371003	-1.0556802		
MB-1385	3.8769054	0.79530007	-0.10697085	-0.33566827	1.521622	0.8249715	0.20282865		1.781679	1.6994742
MB-1386	4.2282257	0.10691431	0.63525987	-0.7379988	-1.4063326			-0.3476769	2.046965	-0.63864505
MB-1387		-2.5975735	0.38928467	-0.35244256	0.19237584	-0.36994138	2.5240412	-0.7380165	1.4741919	2.1819084
